6,110
35,39
46,105
47,35
34,112
14,62
33,1
35,97
41,85
47,111
7,93
10,95
14,88
22,124
24,100
36,24
43,19
26,36
29,113
33,111
45,32
46,68
14,4
7,34
18,26
35,16
41,64
33,40
38,60
44,70
10,70
18,98
41,14
21,66
22,112
5,56
26,38
13,42
27,126
21,122
36,42
8,14
31,33
37,57
40,77
44,18
11,43
22,40
32,3
47,88
9,102
24,14
32,33
45,112
2,5
14,5
21,57
39,121
24,0
25,70
39,107
42,101
44,73
12,68
16,94
19,93
1,88
26,5
40,43
23,116
28,44
10,112
28,48
30,112
30,63
42,86
6,71
24,56
4,73
3,65
7,72
17,84
27,91
33,69
35,71
42,5
38,18
42,28
46,39
9,96
11,87
13,79
31,44
46,96
20,14
29,9
10,104
38,47
7,87
17,82
40,65
18,34
30,44
31,106
40,13
9,71
14,101
40,91
25,123
37,73
8,61
39,113
13,77
2,66
9,35
12,53
15,82
23,64
28,93
7,125
3,11
7,45
8,104
20,95
32,61
26,92
8,46
15,91
26,6
29,116
32,95
1,9
15,35
23,97
27,93
29,81
13,95
20,33
17,14
23,61
24,99
26,82
37,75
13,40
23,73
2,93
21,106
25,41
15,121
4,27
29,112
33,66
17,66
43,81
3,35
8,18
40,121
5,107
9,94
13,64
23,39
12,116
22,71
1,91
5,80
29,17
9,43
40,29
3,25
13,121
32,14
36,0
2,7
4,39
13,123
37,70
21,79
27,89
29,0
4,20
37,121
44,22
46,25
20,96
28,81
18,10
21,125
28,75
43,31
17,80
28,80
11,64
34,74
44,21
0,77
30,10
14,26
38,11
18,63
29,14
32,22
1,29
5,96
6,86
41,66
13,49
30,25
37,127
44,71
9,1
35,42
35,105
13,6
35,64
47,20
30,102
31,56
32,97
44,6
32,96
7,36
41,16
5,70
8,95
42,37
45,83
7,59
43,16
5,73
17,65
24,42
4,91
39,3
8,96
11,58
31,73
39,49
8,90
37,123
47,120
7,98
28,50
29,16
36,102
44,106
16,45
18,122
25,33
41,86
16,105
19,25
0,105
20,46
36,87
33,106
42,98
44,90
12,32
14,28
15,90
29,66
1,76
11,78
26,60
11,69
12,42
16,11
21,118
41,84
1,74
5,111
40,93
46,61
21,9
26,115
9,65
25,49
27,121
30,51
30,70
9,118
12,38
13,62
15,59
23,99
41,97
5,17
5,75
27,25
28,105
29,84
2,100
15,40
21,96
13,66
7,105
31,0
43,77
18,110
31,82
36,97
18,107
36,38
46,29
35,48
43,45
44,47
13,10
39,126
20,61
24,75
11,89
18,23
25,101
36,68
45,17
1,90
8,122
43,6
5,74
15,89
47,52
36,14
37,109
42,93
11,92
21,1
24,24
39,127
12,65
17,116
33,118
45,6
4,78
17,26
35,54
41,83
1,83
21,94
22,41
31,98
35,33
25,15
28,30
33,71
38,96
44,88
10,64
29,65
33,24
38,36
11,116
40,110
15,85
26,71
3,44
44,48
14,107
44,113
9,24
12,46
8,24
11,79
22,68
33,94
41,112
13,57
21,22
23,42
32,111
13,45
24,87
41,58
10,47
1,48
8,41
24,15
30,59
38,79
47,109
6,52
21,80
37,66
42,23
3,7
12,69
12,124
28,78
43,36
12,36
24,97
39,56
39,4
2,9
16,109
4,77
14,79
22,105
21,71
7,73
40,75
5,47
3,82
27,1
37,49
14,44
34,40
45,127
11,126
16,121
21,102
41,2
26,101
34,62
3,2
2,116
11,97
13,61
13,102
16,110
37,45
41,26
2,67
12,31
25,71
35,58
6,51
12,2
44,0
5,117
24,32
43,44
0,23
31,78
40,67
5,68
23,24
28,76
33,114
1,96
10,65
15,52
28,110
31,26
7,64
16,73
16,108
33,48
33,122
36,124
4,47
46,67
10,52
30,24
38,80
8,57
14,48
19,33
23,18
25,28
30,31
39,35
46,82
15,93
21,110
37,79
5,127
8,106
28,13
7,48
14,36
3,55
12,120
13,104
23,49
39,31
47,36
31,28
45,118
46,30
5,87
17,19
19,49
25,75
36,76
27,49
22,61
10,43
16,124
25,121
26,48
0,36
16,77
19,87
21,33
31,51
33,22
10,91
19,117
27,20
38,124
9,79
19,73
27,31
19,34
25,42
26,100
32,106
36,53
41,20
18,38
19,51
42,64
3,10
4,4
25,58
35,87
20,84
40,47
43,78
15,20
12,115
30,79
34,47
44,44
46,11
24,2
43,97
7,2
22,120
9,66
29,64
43,2
3,29
18,116
8,51
21,24
45,11
0,126
1,2
20,65
24,115
45,82
28,121
2,72
18,22
23,58
29,122
42,105
45,38
1,67
3,105
6,85
10,107
36,69
0,106
5,105
13,112
14,80
24,82
39,90
40,20
41,17
39,76
5,21
16,43
0,87
1,127
37,95
14,18
40,108
2,44
37,99
38,28
9,48
12,14
17,2
34,36
17,45
42,7
6,10
11,8
7,112
28,77
31,20
39,40
13,28
23,23
3,41
13,44
17,103
20,24
35,99
42,32
13,36
15,2
23,92
26,18
0,125
20,90
22,104
46,44
14,82
19,105
35,8
4,120
22,109
38,87
42,102
0,12
0,93
7,0
8,15
21,2
27,40
1,119
2,90
22,47
38,34
4,10
6,23
10,73
19,125
23,105
32,46
34,120
41,122
9,32
37,102
9,77
28,21
29,55
29,92
10,83
3,62
28,109
30,116
30,127
18,97
23,33
34,103
37,2
8,36
2,117
2,0
22,52
23,54
33,99
36,120
24,53
33,79
40,80
20,41
46,124
16,98
2,118
1,68
16,102
1,58
10,41
26,73
41,15
45,12
0,21
11,61
16,20
20,94
44,37
1,75
19,26
40,23
13,98
33,43
47,121
40,45
2,119
4,11
6,88
14,16
27,82
28,20
28,42
41,69
9,91
16,51
21,98
30,23
41,90
20,105
22,65
24,127
40,21
43,88
10,109
25,6
28,43
38,71
11,33
19,48
29,26
35,55
42,21
12,107
28,23
31,24
44,53
0,75
14,33
34,109
37,112
42,125
2,4
19,98
42,92
11,26
11,96
33,96
38,58
38,81
8,28
26,44
17,36
20,104
20,121
45,63
7,26
20,97
25,92
30,22
35,18
38,115
22,55
34,21
34,104
43,12
1,123
29,2
4,102
33,125
37,12
40,68
3,78
45,94
11,47
45,24
1,86
14,34
16,80
31,48
34,41
21,69
27,0
1,115
34,55
26,26
30,126
39,89
43,86
30,105
14,38
5,48
15,3
40,51
11,107
14,99
35,126
2,14
2,64
27,32
2,49
18,105
19,75
24,116
26,99
41,92
0,67
3,37
14,95
20,44
21,40
7,51
11,67
41,35
19,62
26,17
45,103
22,16
27,70
41,49
4,79
5,54
33,32
33,41
39,60
1,61
7,20
14,115
28,108
38,39
10,120
40,7
16,13
38,82
42,16
15,60
23,55
27,113
4,84
19,94
29,45
7,49
12,76
27,3
32,41
34,64
41,45
0,91
8,109
1,4
1,107
8,20
24,9
38,101
1,70
22,90
35,13
39,62
11,13
10,57
22,64
25,2
31,62
12,95
20,122
26,22
35,14
4,62
12,82
17,15
5,125
10,85
16,78
28,11
44,62
2,88
11,115
14,10
24,50
29,85
33,10
35,107
11,55
37,44
0,50
5,119
43,37
2,84
25,112
47,27
9,127
32,24
32,104
5,126
8,7
15,32
21,48
30,38
47,1
8,119
15,23
44,27
0,103
1,94
17,81
39,23
44,91
46,23
6,100
7,78
23,36
47,114
2,126
7,28
26,110
32,94
33,72
0,69
22,73
38,120
1,3
1,99
37,113
39,51
40,6
9,72
17,69
36,46
44,69
33,33
6,70
0,72
3,106
20,106
35,92
11,73
25,66
34,52
2,95
10,18
27,35
5,115
40,15
40,76
3,38
25,102
3,120
22,62
23,43
42,55
42,124
46,1
0,110
10,32
12,85
13,55
19,7
31,25
4,111
9,113
25,82
26,80
34,65
35,47
12,56
39,10
23,107
31,112
32,44
36,29
37,55
43,110
44,122
14,58
18,103
24,119
33,68
10,71
16,8
19,20
32,36
0,111
3,98
10,14
16,6
43,49
0,124
12,99
28,29
38,105
1,15
25,12
30,85
32,122
34,83
41,52
43,80
5,59
7,50
22,85
23,125
7,7
18,19
8,5
4,60
18,70
26,28
1,8
2,123
3,6
3,64
8,111
16,114
11,94
19,0
24,64
39,87
3,77
22,70
37,42
4,18
18,51
31,34
36,67
2,82
8,27
29,86
47,97
3,46
9,9
9,33
14,22
14,96
18,75
29,68
30,97
34,85
37,90
17,23
43,120
6,26
9,110
26,95
6,31
17,99
29,23
32,93
4,119
18,100
22,36
24,120
33,80
34,17
5,122
23,126
16,29
26,64
0,31
2,46
5,33
8,94
15,49
16,23
20,72
39,52
43,107
0,29
2,68
11,99
12,26
38,84
7,95
11,103
15,94
19,101
28,102
38,22
42,73
4,116
14,105
15,115
21,65
23,26
26,8
37,65
20,111
5,45
27,56
36,127
40,81
12,118
17,124
27,101
3,53
5,34
5,82
30,100
34,90
37,98
41,54
17,85
36,85
38,88
32,2
9,51
15,25
16,76
28,68
4,76
6,48
37,83
18,24
38,100
20,2
33,81
5,102
31,94
3,94
10,16
25,120
38,95
29,21
18,127
26,86
12,9
15,46
29,15
35,26
38,107
41,23
5,12
6,102
40,105
6,59
13,113
21,97
32,65
4,63
5,30
18,31
41,48
4,113
6,55
16,7
46,3
0,2
16,21
27,87
1,16
26,58
41,21
7,109
10,61
23,7
29,63
9,106
17,20
20,101
6,103
21,81
8,44
10,98
13,83
4,115
12,18
33,2
2,87
4,83
36,75
41,31
41,103
2,30
26,79
0,3
6,105
9,42
14,20
16,68
19,64
21,50
42,59
9,103
10,51
18,59
28,51
32,121
44,99
27,115
47,11
3,20
8,6
11,82
23,8
36,82
38,26
10,3
13,15
18,85
22,56
24,79
35,69
4,105
17,63
18,102
26,34
5,10
5,26
9,98
28,35
39,95
30,75
32,34
35,23
1,78
24,69
24,96
43,73
9,126
23,87
35,116
10,123
17,113
19,106
25,79
0,64
23,103
31,49
32,101
39,41
14,84
23,94
39,115
0,65
1,34
15,34
24,107
24,118
28,73
34,73
9,97
35,79
45,20
0,95
3,76
13,82
6,122
22,91
33,127
36,118
40,78
44,28
12,64
12,127
15,55
22,18
28,114
34,57
10,101
31,116
17,97
29,35
44,3
40,31
21,13
1,14
7,5
9,122
12,15
16,40
32,7
34,14
6,98
26,33
33,36
10,80
12,0
39,47
45,53
5,42
15,51
34,70
4,69
4,85
26,23
27,76
44,55
17,39
26,1
34,111
3,91
11,48
29,20
34,105
37,92
39,6
9,45
27,85
29,97
42,22
24,68
25,81
3,93
8,84
17,16
22,58
40,120
9,22
17,92
21,103
31,125
6,126
11,49
13,71
15,80
25,127
39,59
3,124
5,108
11,29
14,90
31,14
2,8
3,70
3,84
21,78
34,78
40,50
10,97
12,67
16,15
27,55
43,40
1,77
13,16
20,66
21,99
42,25
4,5
12,79
20,28
27,23
27,125
35,115
9,41
13,73
26,88
36,115
19,72
20,15
28,45
30,66
35,43
2,25
5,61
14,110
26,15
26,124
29,8
34,16
25,106
33,98
36,26
20,36
20,53
24,124
37,81
38,66
46,51
47,62
4,87
10,105
13,80
33,65
0,73
14,37
28,15
33,7
40,119
41,36
25,36
27,62
32,28
36,99
3,26
4,40
25,95
28,103
30,5
30,34
2,38
11,50
27,34
43,8
3,12
4,25
7,35
28,6
28,124
37,6
38,86
28,67
37,82
26,16
43,41
6,0
25,90
31,5
38,10
46,97
3,123
13,81
22,82
24,67
24,76
23,68
5,51
5,99
20,20
11,20
23,89
27,43
39,34
42,30
26,105
42,29
4,92
9,105
16,119
29,19
33,47
37,48
0,86
1,7
10,13
27,90
41,61
27,52
33,50
35,125
36,32
41,8
3,90
14,8
15,76
27,94
18,126
22,14
27,41
4,56
19,28
36,107
21,32
37,80
44,32
22,57
30,71
36,71
2,53
12,75
24,29
36,56
38,16
9,80
37,36
38,38
39,25
42,31
25,77
46,19
3,61
5,66
12,8
12,126
34,91
45,29
7,85
14,57
24,23
3,121
14,23
0,63
9,68
39,54
11,21
33,121
38,6
3,92
17,8
45,2
45,54
3,97
10,124
13,124
17,88
34,56
38,1
39,100
2,69
5,8
11,18
12,119
14,60
25,40
4,93
6,97
17,41
19,66
32,66
45,104
0,34
17,72
27,51
32,63
40,55
17,42
21,7
45,56
45,105
1,23
6,9
6,37
41,46
45,119
12,105
14,117
24,85
36,79
40,114
0,98
29,52
33,110
8,13
11,54
37,5
0,71
0,81
17,1
18,12
8,39
13,0
33,103
14,64
20,91
28,8
36,2
45,14
4,34
8,105
41,115
46,8
7,62
1,6
10,90
31,66
38,73
38,99
2,1
6,19
13,106
17,54
25,80
38,117
2,99
13,58
14,81
18,81
28,91
35,109
41,82
43,84
47,115
0,83
14,7
26,120
28,57
32,15
42,44
11,68
14,3
20,119
35,78
43,42
32,16
35,50
2,28
7,94
4,29
4,67
17,35
19,82
31,92
36,23
7,33
12,80
20,7
20,45
36,25
41,70
12,58
14,1
21,41
21,126
40,102
10,10
13,33
15,70
17,86
33,97
9,85
22,111
3,54
6,44
10,82
34,3
2,24
34,23
3,40
15,95
15,56
34,107
35,68
40,124
2,121
3,4
35,24
35,89
40,17
47,124
24,89
4,106
5,49
8,66
28,119
36,10
39,94
47,16
1,60
5,35
21,72
23,13
33,126
36,58
8,37
11,98
18,54
21,77
1,28
6,63
8,34
39,91
42,3
46,76
2,54
4,126
5,86
7,66
11,101
19,78
20,6
24,95
7,106
26,76
36,116
39,43
0,82
1,18
8,4
29,103
34,18
40,94
9,112
22,17
40,8
10,21
15,101
25,55
11,86
15,41
6,127
15,100
31,104
7,4
26,37
26,7
38,64
0,30
31,64
1,105
4,35
15,37
17,68
29,88
37,0
11,122
18,55
31,118
39,85
47,108
14,17
14,45
21,127
24,26
25,0
32,27
39,70
24,27
39,125
0,56
3,112
10,5
13,21
13,39
14,31
34,82
41,19
23,22
1,111
13,65
23,48
8,121
12,10
12,50
21,25
26,96
27,60
30,103
3,31
10,45
22,23
28,98
37,120
6,75
25,113
2,120
16,117
36,119
0,17
9,36
35,103
1,118
15,0
27,37
30,74
25,44
29,99
32,18
36,126
0,97
4,36
22,107
3,3
3,39
20,51
22,21
25,10
32,4
36,64
0,107
39,78
27,47
38,44
2,10
10,111
12,22
12,61
36,50
37,124
19,104
24,10
33,113
8,99
15,125
46,34
46,123
26,20
37,61
42,115
8,91
17,52
38,8
5,18
11,34
38,123
46,118
5,90
30,87
33,78
41,53
6,83
10,113
31,2
6,57
22,78
42,39
0,116
1,46
5,94
17,53
0,53
9,78
10,55
13,47
33,9
23,69
11,125
4,23
39,55
9,89
28,7
9,7
16,67
41,117
42,47
47,14
10,86
16,120
21,68
23,50
29,54
29,69
2,60
5,67
8,114
14,124
32,109
33,29
38,122
0,68
2,115
6,118
7,104
8,31
33,42
9,25
19,2
7,60
12,63
45,48
37,21
41,55
3,79
7,113
10,108
19,44
22,50
37,58
43,54
6,42
22,19
24,25
30,12
38,111
46,74
2,127
17,29
23,115
31,32
42,70
2,59
3,110
6,14
8,93
22,103
4,0
7,124
11,111
40,30
1,63
23,79
30,83
19,4
38,17
13,59
26,117
34,94
35,94
14,76
17,122
31,90
38,92
38,48
18,0
26,90
28,26
47,23
6,47
19,85
26,32
32,119
37,39
39,80
39,97
40,126
4,96
5,57
33,13
15,113
19,79
20,4
21,121
35,61
41,108
6,22
16,55
8,35
16,122
19,5
43,105
4,118
6,39
6,115
8,72
14,15
18,7
18,39
36,96
46,81
3,85
17,55
20,16
23,60
28,120
45,45
2,26
28,31
36,92
47,98
6,28
7,116
17,61
36,94
38,15
3,57
19,95
20,93
23,29
41,126
2,41
3,5
4,21
10,0
11,24
12,62
35,49
1,62
35,29
0,27
5,88
10,50
17,25
46,86
2,65
33,74
7,103
12,25
21,36
0,104
1,53
27,17
41,124
21,85
33,85
0,33
9,121
16,57
27,6
33,77
1,38
1,93
4,44
8,97
18,28
31,63
37,118
1,113
12,89
22,97
35,74
9,2
9,117
23,82
43,29
0,0
4,98
12,39
17,117
17,121
19,116
39,82
0,127
2,45
2,91
15,69
27,95
32,5
42,48
3,1
5,5
19,32
40,11
41,67
9,26
23,4
9,62
16,26
31,30
0,45
10,119
16,9
29,42
1,124
7,120
22,10
31,101
34,9
35,90
0,122
2,70
33,31
39,101
40,40
26,57
29,53
9,111
10,94
41,41
0,118
7,14
3,101
8,127
39,9
11,42
46,26
6,35
19,88
35,56
40,42
38,110
26,66
30,113
36,27
22,94
30,54
32,6
36,15
39,37
42,38
1,120
4,51
17,77
21,89
25,64
42,45
1,39
1,85
18,57
36,81
45,85
0,41
0,57
11,109
15,43
22,101
25,48
12,27
33,76
37,93
0,80
9,99
17,126
19,14
22,13
25,98
25,124
6,69
19,89
31,69
42,27
41,121
10,2
1,108
14,68
29,121
33,25
37,15
15,19
27,100
17,70
35,7
35,63
41,98
42,114
3,33
4,9
41,42
1,26
16,93
31,103
32,120
34,101
36,80
43,65
28,39
8,16
14,111
23,14
23,47
24,58
25,83
30,0
34,33
35,67
23,74
34,125
36,9
41,11
21,87
30,28
39,7
14,100
9,81
32,31
34,123
15,6
17,50
21,42
22,108
34,45
35,98
43,90
20,27
27,69
6,5
9,50
28,9
36,86
38,12
23,101
29,100
31,4
1,13
12,96
22,5
22,25
27,84
34,108
36,36
45,44
10,58
29,6
32,67
32,84
34,117
35,81
9,40
10,103
20,63
28,97
30,81
44,51
38,63
8,65
10,117
11,60
17,21
21,113
24,86
28,85
8,63
16,35
23,56
26,10
33,112
5,50
14,39
30,7
32,32
23,86
29,29
43,34
9,29
20,37
24,30
26,84
7,118
9,74
18,9
22,80
27,4
28,117
31,79
7,22
15,47
16,31
40,24
13,120
23,90
34,61
3,47
39,13
45,111
0,101
0,119
6,7
24,126
29,77
30,4
38,106
16,101
21,74
26,81
33,89
45,15
5,71
8,103
24,61
34,2
42,35
11,56
25,65
28,127
42,14
46,33
11,81
12,112
19,120
29,41
35,106
41,110
44,31
45,18
14,122
34,31
38,118
47,6
22,31
25,47
28,47
4,75
8,64
35,86
29,126
32,37
34,106
35,34
35,52
37,8
40,100
9,70
22,32
38,20
24,36
29,61
32,91
45,95
8,120
9,76
15,4
21,45
26,45
3,116
5,95
38,37
44,123
4,108
19,41
38,57
40,111
47,105
0,54
0,66
5,97
19,118
31,7
41,77
2,16
5,0
5,85
37,28
45,92
0,76
30,67
4,1
5,24
39,16
42,40
45,86
23,63
30,19
30,69
43,26
46,9
7,55
20,64
47,58
1,41
9,125
27,54
25,39
33,62
47,54
1,80
5,103
6,96
7,39
18,88
23,34
32,17
34,58
4,58
12,74
20,99
29,31
34,97
14,32
18,48
21,105
33,105
45,42
0,47
37,18
41,6
1,109
24,35
32,89
39,103
13,8
13,90
18,69
22,3
30,78
34,50
34,113
35,20
37,76
22,123
2,77
5,43
6,116
12,30
17,22
28,99
9,104
15,54
29,25
44,16
5,76
25,8
33,45
36,95
41,72
8,55
16,60
21,76
39,61
6,27
31,120
15,38
15,17
30,115
41,88
43,58
45,114
0,7
1,19
13,127
19,30
30,98
38,32
40,79
47,77
5,55
18,87
46,32
5,92
6,30
16,19
16,127
1,104
2,3
33,87
34,86
47,60
7,86
13,92
32,8
45,36
46,83
0,26
11,63
20,103
21,29
40,5
5,41
42,80
15,62
17,6
18,66
20,124
22,45
22,119
43,71
28,79
30,45
34,27
36,89
36,104
40,35
9,87
15,114
30,32
6,113
37,16
37,40
46,101
4,74
18,14
24,81
31,113
35,9
39,69
41,29
7,30
40,73
42,77
43,83
43,100
5,1
15,102
33,100
16,85
27,97
3,72
8,8
10,68
15,84
18,30
19,115
35,46
46,119
3,9
13,5
20,34
32,103
7,43
7,79
23,46
38,3
38,45
1,50
10,23
20,31
31,23
36,41
41,39
43,126
44,116
0,78
11,90
29,39
30,55
37,110
15,78
23,78
43,82
35,57
2,52
13,29
22,86
23,122
29,48
29,79
42,76
6,101
13,1
15,26
15,50
26,31
31,115
4,28
15,9
16,79
20,109
26,39
34,119
38,33
40,127
16,103
18,5
19,35
24,43
29,22
40,99
44,107
7,75
10,39
23,98
26,3
36,72
0,18
22,49
25,18
39,83
10,99
18,101
19,81
19,109
31,100
44,92
12,43
18,67
20,35
40,57
42,66
44,125
8,89
11,74
8,1
11,46
26,53
44,127
21,117
31,39
46,54
2,58
22,20
40,9
47,5
7,8
14,61
18,58
20,69
37,94
39,114
43,30
8,45
11,1
30,39
32,56
37,23
44,29
13,32
20,67
28,40
46,114
9,17
18,37
35,82
38,41
41,1
14,69
27,9
39,0
11,51
47,50
9,75
17,31
29,72
29,98
31,72
47,53
37,52
37,89
7,81
18,112
34,13
44,14
14,12
34,76
34,80
7,67
25,59
34,49
1,98
14,53
33,93
36,8
43,85
3,24
4,30
5,16
10,20
28,55
29,46
40,54
3,99
4,124
13,52
32,90
37,107
44,42
6,67
26,69
31,1
14,87
37,63
37,115
7,100
29,50
32,55
11,9
24,22
28,16
40,60
5,58
22,83
34,0
35,5
2,62
5,109
6,104
14,49
38,23
38,61
2,6
4,33
6,81
27,80
19,100
20,55
26,108
26,123
34,37
0,96
1,52
6,24
8,102
32,69
40,12
4,38
6,45
9,13
11,53
18,42
32,35
46,85
1,64
3,34
20,39
21,23
26,85
32,64
37,20
42,6
0,13
47,78
47,87
3,102
8,101
9,93
10,28
17,43
5,36
7,82
10,88
19,8
37,9
39,32
16,99
23,1
40,16
4,125
10,49
18,115
24,80
29,117
36,61
37,32
7,90
30,21
31,68
0,11
1,106
15,110
19,39
42,20
21,62
32,51
4,57
9,30
10,17
21,31
24,123
25,118
31,88
34,20
3,89
10,25
14,86
24,41
33,30
34,10
41,68
8,81
30,37
0,16
11,100
12,7
12,41
20,120
23,106
41,116
12,60
26,122
3,50
4,70
12,101
17,30
19,50
32,21
34,25
0,22
6,12
12,81
21,93
35,60
37,47
10,125
29,62
30,96
41,120
8,67
21,112
38,68
3,104
4,50
20,17
24,63
31,85
33,16
37,106
38,49
17,62
28,101
35,22
45,52
27,114
28,100
46,103
17,105
22,9
43,46
16,27
21,30
27,61
20,32
23,109
2,34
3,111
21,84
21,100
34,32
44,39
10,76
23,67
31,55
0,40
8,74
14,120
13,23
26,11
1,110
10,33
11,124
22,27
28,60
30,27
40,101
1,12
4,64
7,10
8,53
37,29
37,77
13,76
16,39
17,48
31,89
0,32
16,91
29,70
30,57
0,102
6,99
15,72
17,123
21,51
22,0
23,81
31,124
8,117
22,117
41,43
42,41
45,99
13,9
36,35
38,69
2,96
32,47
46,14
6,66
7,69
14,108
19,103
21,47
40,103
46,4
0,6
1,117
3,28
10,106
28,19
30,88
32,39
16,100
17,49
18,113
29,73
47,46
1,89
3,56
7,11
26,63
30,14
14,93
25,21
38,90
3,119
36,105
0,44
15,61
23,80
27,81
29,108
31,35
32,77
15,126
19,124
27,122
36,43
42,119
9,5
12,23
16,48
25,16
38,76
40,0
1,95
8,47
10,1
18,45
19,92
40,85
3,21
6,4
16,5
12,123
24,105
42,69
4,16
7,89
20,56
34,127
42,50
43,18
46,27
2,124
5,121
9,19
15,11
20,8
20,127
36,62
40,125
43,96
7,44
15,7
31,95
32,110
33,17
18,89
24,71
30,35
4,15
4,99
6,32
8,22
36,30
39,92
46,50
46,69
1,20
5,123
12,12
12,51
30,89
41,25
45,23
17,98
28,14
0,43
5,2
7,63
15,13
19,1
25,19
41,100
13,115
17,100
20,89
27,78
28,111
7,92
16,14
42,56
42,71
45,58
45,88
8,50
9,69
10,36
13,107
15,74
18,47
20,74
38,14
41,32
47,116
14,71
23,5
29,118
39,28
47,42
21,17
23,9
28,126
39,106
6,54
22,2
24,62
35,122
42,58
5,81
16,111
12,72
18,50
26,14
42,99
15,97
15,127
34,4
38,7
5,100
12,114
15,83
15,106
42,112
8,69
22,76
37,71
16,126
17,79
22,113
28,5
34,88
35,111
38,46
39,29
7,18
8,32
31,81
